Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Biometrics,Migration Difficulty
Deryk Engelland,engelde01,NHL,2017,North America,Canada,Edmonton,53.1,45.8,79.0,61.9,43.7
Jerry Engele,engelje01,NHL,1976,North America,Canada,Humboldt,46.6,43.1,45.5,49.6,43.7
John English,englijo01,NHL,1987,North America,Canada,Toronto,42.8,47.9,45.5,53.0,43.7
Andreas Englund,engluan01,NHL,2017,Europe,Sweden,Stockholm,41.7,41.6,68.7,63.2,57.8
Andreas Englund,engluan01,NHL,2018,Europe,Sweden,Stockholm,41.3,41.6,56.2,63.2,57.8
Andreas Englund,engluan01,NHL,2019,Europe,Sweden,Stockholm,41.3,41.9,62.9,63.2,57.8
Pierre Engvall,engvapi01,NHL,2019,Europe,Sweden,Ljungby,45.1,47.5,51.2,72.5,57.8
Pierre Engvall,engvapi01,NHL,2020,Europe,Sweden,Ljungby,44.1,47.0,54.1,72.5,57.8
Pierre Engvall,engvapi01,NHL,2021,Europe,Sweden,Ljungby,49.9,51.2,53.9,72.5,57.8
Pierre Engvall,engvapi01,NHL,2022,Europe,Sweden,Ljungby,49.5,51.8,51.2,72.5,57.8
Pierre Engvall,engvapi01,NHL,2023,Europe,Sweden,Ljungby,46.4,48.6,51.5,72.5,57.8
Tyler Ennis,ennisty01,NHL,2009,North America,Canada,Edmonton,44.3,48.2,49.5,25.3,43.7
Tyler Ennis,ennisty01,NHL,2010,North America,Canada,Edmonton,55.1,54.5,53.4,25.3,43.7
Tyler Ennis,ennisty01,NHL,2011,North America,Canada,Edmonton,53.3,53.2,52.3,25.3,43.7
Tyler Ennis,ennisty01,NHL,2012,North America,Canada,Edmonton,47.9,50.2,54.0,25.3,43.7
Tyler Ennis,ennisty01,NHL,2013,North America,Canada,Edmonton,52.5,54.5,61.8,25.3,43.7
Tyler Ennis,ennisty01,NHL,2014,North America,Canada,Edmonton,52.8,54.4,59.2,25.3,43.7
Tyler Ennis,ennisty01,NHL,2015,North America,Canada,Edmonton,43.0,45.5,54.8,25.3,43.7
Tyler Ennis,ennisty01,NHL,2016,North America,Canada,Edmonton,43.0,45.5,55.4,25.3,43.7
Tyler Ennis,ennisty01,NHL,2017,North America,Canada,Edmonton,45.4,47.2,55.7,25.3,43.7
Tyler Ennis,ennisty01,NHL,2018,North America,Canada,Edmonton,46.1,49.8,54.3,25.3,43.7
Tyler Ennis,ennisty01,NHL,2019,North America,Canada,Edmonton,50.5,52.3,59.7,25.3,43.7
Tyler Ennis,ennisty01,NHL,2020,North America,Canada,Edmonton,43.0,44.8,54.9,25.3,43.7
Tyler Ennis,ennisty01,NHL,2021,North America,Canada,Edmonton,46.4,47.9,57.9,25.3,43.7
Toby Enström,enstrto01,NHL,2007,Europe,Sweden,Nordingra,56.9,47.2,62.0,36.4,57.8
Toby Enström,enstrto01,NHL,2008,Europe,Sweden,Nordingra,56.4,46.6,64.7,36.4,57.8
Toby Enström,enstrto01,NHL,2009,Europe,Sweden,Nordingra,59.2,48.7,61.0,36.4,57.8
Toby Enström,enstrto01,NHL,2010,Europe,Sweden,Nordingra,60.5,50.8,68.6,36.4,57.8
Toby Enström,enstrto01,NHL,2011,Europe,Sweden,Nordingra,56.4,47.5,61.5,36.4,57.8
Toby Enström,enstrto01,NHL,2012,Europe,Sweden,Nordingra,46.1,46.9,59.6,36.4,57.8
Toby Enström,enstrto01,NHL,2013,Europe,Sweden,Nordingra,54.8,48.5,68.5,36.4,57.8
Toby Enström,enstrto01,NHL,2014,Europe,Sweden,Nordingra,54.8,45.7,63.7,36.4,57.8
Toby Enström,enstrto01,NHL,2015,Europe,Sweden,Nordingra,50.7,44.0,62.1,36.4,57.8
Toby Enström,enstrto01,NHL,2016,Europe,Sweden,Nordingra,44.9,43.4,63.4,36.4,57.8
Martin Erat,eratma01,NHL,2001,Europe,Slovakia,Trebic,47.9,48.4,45.5,49.1,71.9
Martin Erat,eratma01,NHL,2002,Europe,Slovakia,Trebic,41.7,43.2,45.5,49.1,71.9
Martin Erat,eratma01,NHL,2003,Europe,Slovakia,Trebic,56.4,53.1,45.5,49.1,71.9
Martin Erat,eratma01,NHL,2005,Europe,Slovakia,Trebic,53.6,54.6,45.5,49.1,71.9
Martin Erat,eratma01,NHL,2006,Europe,Slovakia,Trebic,55.6,54.2,45.5,49.1,71.9
Martin Erat,eratma01,NHL,2007,Europe,Slovakia,Trebic,56.7,56.8,52.9,49.1,71.9
Martin Erat,eratma01,NHL,2008,Europe,Slovakia,Trebic,53.3,53.9,51.9,49.1,71.9
Martin Erat,eratma01,NHL,2009,Europe,Slovakia,Trebic,54.6,55.3,55.7,49.1,71.9
Martin Erat,eratma01,NHL,2010,Europe,Slovakia,Trebic,56.7,54.3,55.2,49.1,71.9
Martin Erat,eratma01,NHL,2011,Europe,Slovakia,Trebic,58.9,55.5,56.5,49.1,71.9
Martin Erat,eratma01,NHL,2012,Europe,Slovakia,Trebic,45.6,46.8,54.5,49.1,71.9
Martin Erat,eratma01,NHL,2013,Europe,Slovakia,Trebic,46.6,45.6,57.3,49.1,71.9
Martin Erat,eratma01,NHL,2014,Europe,Slovakia,Trebic,46.9,48.4,58.7,49.1,71.9
Aut Erickson,erickau01,NHL,1967,North America,Canada,Lethbridge,53.1,44.9,45.5,49.0,43.7
Aut Erickson,erickau01,NHL,1969,North America,Canada,Lethbridge,41.5,41.6,45.5,49.0,43.7
Jonathan Ericsson,ericsjo01,NHL,2007,Europe,Sweden,Karlskrona,41.7,44.1,52.7,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2008,Europe,Sweden,Karlskrona,43.0,43.1,57.1,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2009,Europe,Sweden,Karlskrona,46.4,44.7,63.6,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2010,Europe,Sweden,Karlskrona,50.5,44.3,62.1,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2012,Europe,Sweden,Karlskrona,50.5,44.6,62.5,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2013,Europe,Sweden,Karlskrona,47.7,43.2,66.1,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2014,Europe,Sweden,Karlskrona,49.0,44.3,64.3,70.4,57.8
Jonathan Ericsson,ericsjo01,NHL,2015,Europe,Sweden,Karlskrona,51.0,44.4,65.5,70.4,57.8
Anders Eriksson,eriksan01,NHL,1995,Europe,Sweden,Bollnas,41.7,41.6,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,1996,Europe,Sweden,Bollnas,46.1,42.1,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,1997,Europe,Sweden,Bollnas,57.4,46.8,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,1998,Europe,Sweden,Bollnas,52.3,44.3,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,1999,Europe,Sweden,Bollnas,53.1,45.5,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,2000,Europe,Sweden,Bollnas,53.1,44.9,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,2003,Europe,Sweden,Bollnas,55.4,47.4,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,2006,Europe,Sweden,Bollnas,55.6,43.7,45.5,69.8,57.8
Anders Eriksson,eriksan01,NHL,2007,Europe,Sweden,Bollnas,48.4,43.7,63.9,69.8,57.8
Anders Eriksson,eriksan01,NHL,2009,Europe,Sweden,Bollnas,44.3,42.1,58.5,69.8,57.8
Joel Eriksson Ek,eriksjo02,NHL,2016,Europe,Sweden,Karlstad,43.6,46.3,56.3,63.0,57.8
Joel Eriksson Ek,eriksjo02,NHL,2019,Europe,Sweden,Karlstad,47.4,48.1,63.0,63.0,57.8
Joel Eriksson Ek,eriksjo02,NHL,2020,Europe,Sweden,Karlstad,51.8,54.2,64.5,63.0,57.8
Joel Eriksson Ek,eriksjo02,NHL,2021,Europe,Sweden,Karlstad,53.8,57.3,65.9,63.0,57.8
Joel Eriksson Ek,eriksjo02,NHL,2022,Europe,Sweden,Karlstad,57.2,57.1,65.3,63.0,57.8
Joel Eriksson Ek,eriksjo02,NHL,2023,Europe,Sweden,Karlstad,59.7,60.5,70.6,63.0,57.8
Loui Eriksson,erikslo01,NHL,2006,Europe,Sweden,Gothenburg,44.9,46.3,45.5,48.5,57.8
Loui Eriksson,erikslo01,NHL,2007,Europe,Sweden,Gothenburg,50.5,50.8,50.2,48.5,57.8
Loui Eriksson,erikslo01,NHL,2008,Europe,Sweden,Gothenburg,61.8,62.4,55.6,48.5,57.8
Loui Eriksson,erikslo01,NHL,2009,Europe,Sweden,Gothenburg,61.3,60.3,55.1,48.5,57.8
Loui Eriksson,erikslo01,NHL,2010,Europe,Sweden,Gothenburg,64.1,59.8,54.5,48.5,57.8
Loui Eriksson,erikslo01,NHL,2011,Europe,Sweden,Gothenburg,63.6,59.0,53.0,48.5,57.8
Loui Eriksson,erikslo01,NHL,2012,Europe,Sweden,Gothenburg,47.7,51.1,49.6,48.5,57.8
Loui Eriksson,erikslo01,NHL,2013,Europe,Sweden,Gothenburg,51.5,49.9,49.0,48.5,57.8
Loui Eriksson,erikslo01,NHL,2014,Europe,Sweden,Gothenburg,55.1,55.2,51.6,48.5,57.8
Loui Eriksson,erikslo01,NHL,2015,Europe,Sweden,Gothenburg,62.5,59.9,52.3,48.5,57.8
Loui Eriksson,erikslo01,NHL,2016,Europe,Sweden,Gothenburg,46.1,49.0,50.7,48.5,57.8
Loui Eriksson,erikslo01,NHL,2017,Europe,Sweden,Gothenburg,47.1,49.2,51.8,48.5,57.8
Loui Eriksson,erikslo01,NHL,2018,Europe,Sweden,Gothenburg,46.4,48.9,49.7,48.5,57.8
Loui Eriksson,erikslo01,NHL,2019,Europe,Sweden,Gothenburg,43.6,46.1,49.6,48.5,57.8
Roland Eriksson,eriksro01,NHL,1976,Europe,Sweden,Storatuna,54.0,58.5,45.5,56.2,50.8
Roland Eriksson,eriksro01,NHL,1977,Europe,Sweden,Storatuna,51.8,56.1,45.5,56.2,50.8
Thomas Eriksson,eriksth01,NHL,1980,Europe,Sweden,Stockholm,46.1,43.6,45.5,49.8,57.8
Thomas Eriksson,eriksth01,NHL,1981,Europe,Sweden,Stockholm,41.5,41.6,45.5,49.8,57.8
Thomas Eriksson,eriksth01,NHL,1983,Europe,Sweden,Stockholm,58.7,50.7,45.5,49.8,57.8
Thomas Eriksson,eriksth01,NHL,1984,Europe,Sweden,Stockholm,58.4,49.7,45.5,49.8,57.8
Jan Erixon,erixoja01,NHL,1985,Europe,Sweden,Skelleftea,44.1,44.8,45.5,49.1,57.8
Jan Erixon,erixoja01,NHL,1990,Europe,Sweden,Skelleftea,45.6,47.6,45.5,49.1,57.8
Jan Erixon,erixoja01,NHL,1991,Europe,Sweden,Skelleftea,44.3,47.8,45.5,49.1,57.8
Bob Errey,erreybo01,NHL,1985,North America,Canada,Montreal,44.1,50.6,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1986,North America,Canada,Montreal,45.8,51.9,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1987,North America,Canada,Montreal,43.0,46.1,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1988,North America,Canada,Montreal,54.3,58.2,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1989,North America,Canada,Montreal,46.9,53.8,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1990,North America,Canada,Montreal,48.7,54.0,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1991,North America,Canada,Montreal,46.4,53.0,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1993,North America,Canada,Montreal,45.6,50.1,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1994,North America,Canada,Montreal,46.4,48.4,45.5,37.4,43.7
Bob Errey,erreybo01,NHL,1995,North America,Canada,Montreal,48.4,49.5,45.5,37.4,43.7
John Erskine,erskijo01,NHL,2002,North America,Canada,Kingston,43.3,44.4,45.5,71.3,43.7
John Erskine,erskijo01,NHL,2006,North America,Canada,Kingston,41.7,43.1,45.5,71.3,43.7
John Erskine,erskijo01,NHL,2007,North America,Canada,Kingston,46.1,43.6,69.3,71.3,43.7
John Erskine,erskijo01,NHL,2010,North America,Canada,Kingston,49.2,44.4,80.2,71.3,43.7
John Erskine,erskijo01,NHL,2012,North America,Canada,Kingston,47.1,44.5,77.8,71.3,43.7
Phil Esposito,esposph01,NHL,1964,North America,Canada,Sault Ste. Marie,55.9,57.1,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1965,North America,Canada,Sault Ste. Marie,54.8,58.8,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1966,North America,Canada,Sault Ste. Marie,56.1,56.8,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1967,North America,Canada,Sault Ste. Marie,65.6,64.7,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1968,North America,Canada,Sault Ste. Marie,80.3,74.8,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1969,North America,Canada,Sault Ste. Marie,70.7,69.4,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1970,North America,Canada,Sault Ste. Marie,89.0,88.1,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1971,North America,Canada,Sault Ste. Marie,84.4,82.5,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1972,North America,Canada,Sault Ste. Marie,75.1,77.1,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1973,North America,Canada,Sault Ste. Marie,85.1,84.1,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1974,North America,Canada,Sault Ste. Marie,75.4,79.3,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1975,North America,Canada,Sault Ste. Marie,57.7,64.6,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1976,North America,Canada,Sault Ste. Marie,57.2,63.4,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1977,North America,Canada,Sault Ste. Marie,60.5,65.3,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1978,North America,Canada,Sault Ste. Marie,58.7,66.6,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1979,North America,Canada,Sault Ste. Marie,56.9,63.2,45.5,55.8,43.7
Phil Esposito,esposph01,NHL,1980,North America,Canada,Sault Ste. Marie,42.2,47.8,45.5,55.8,43.7
Luke Evangelista,evanglu01,NHL,2022,North America,Canada,Toronto,46.1,49.4,49.3,43.9,43.7
Luke Evangelista,evanglu01,NHL,2023,North America,Canada,Toronto,50.2,51.9,51.7,43.9,43.7
Chris Evans,evansch01,NHL,1969,North America,Canada,Toronto,40.8,41.6,45.5,33.4,43.7
Chris Evans,evansch01,NHL,1971,North America,Canada,Toronto,51.5,46.7,45.5,33.4,43.7
Daryl Evans,evansda01,NHL,1981,North America,Canada,Toronto,42.2,45.2,45.5,35.3,43.7
Daryl Evans,evansda01,NHL,1982,North America,Canada,Toronto,45.4,52.9,45.5,35.3,43.7
Daryl Evans,evansda01,NHL,1986,North America,Canada,Toronto,41.7,50.4,45.5,35.3,43.7
Doug Evans,evansdo01,NHL,1989,North America,Canada,Peterborough,45.4,51.1,45.5,35.3,43.7
Doug Evans,evansdo01,NHL,1990,North America,Canada,Peterborough,45.6,47.9,45.5,35.3,43.7
Doug Evans,evansdo01,NHL,1991,North America,Canada,Peterborough,44.1,48.4,45.5,35.3,43.7
Jack Evans,evansja01,NHL,1953,Europe,United Kingdom,Morriston,48.2,44.7,45.5,44.7,57.8
Jack Evans,evansja01,NHL,1955,Europe,United Kingdom,Morriston,49.5,43.6,45.5,44.7,57.8
Jack Evans,evansja01,NHL,1957,Europe,United Kingdom,Morriston,53.6,44.6,45.5,44.7,57.8
Jack Evans,evansja01,NHL,1961,Europe,United Kingdom,Morriston,55.4,44.6,45.5,44.7,57.8
Jake Evans,evansja02,NHL,2019,North America,Canada,Toronto,42.2,45.0,53.7,48.6,43.7
Jake Evans,evansja02,NHL,2020,North America,Canada,Toronto,43.6,44.6,61.1,48.6,43.7
Jake Evans,evansja02,NHL,2021,North America,Canada,Toronto,46.9,50.1,60.3,48.6,43.7
Paul Evans,evansjo01,NHL,1980,North America,Canada,Toronto,41.5,41.6,45.5,37.4,43.7
Paul Evans,evansjo01,NHL,1982,North America,Canada,Toronto,44.6,48.2,45.5,37.4,43.7
Paul Evans,evanspa01,NHL,1976,North America,Canada,Peterborough,41.7,44.4,45.5,37.4,43.7
Stewart Evans,evansst01,NHL,1930,North America,Canada,Ottawa,49.0,42.7,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1932,North America,Canada,Ottawa,53.1,43.5,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1933,North America,Canada,Ottawa,51.2,44.4,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1934,North America,Canada,Ottawa,55.4,45.6,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1935,North America,Canada,Ottawa,51.0,44.0,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1936,North America,Canada,Ottawa,54.0,46.2,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1937,North America,Canada,Ottawa,50.2,45.9,45.5,32.3,43.7
Stewart Evans,evansst01,NHL,1938,North America,Canada,Ottawa,46.9,43.7,45.5,32.3,43.7
Dean Evason,evasode01,NHL,1984,North America,Canada,Flin Flon,42.8,45.9,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1985,North America,Canada,Flin Flon,49.9,56.4,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1986,North America,Canada,Flin Flon,52.3,56.3,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1988,North America,Canada,Flin Flon,44.1,49.3,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1989,North America,Canada,Flin Flon,48.7,53.3,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1991,North America,Canada,Flin Flon,43.3,48.8,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1992,North America,Canada,Flin Flon,42.8,49.4,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1993,North America,Canada,Flin Flon,47.1,50.3,45.5,36.4,43.7
Dean Evason,evasode01,NHL,1994,North America,Canada,Flin Flon,44.3,47.6,45.5,36.4,43.7
Garnet Exelby,exelbga01,NHL,2006,North America,Canada,Craik,47.1,43.6,45.5,59.9,43.7
Bill Ezinicki,ezinibi01,NHL,1944,North America,Canada,Winnipeg,42.0,44.4,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1945,North America,Canada,Winnipeg,43.0,46.4,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1946,North America,Canada,Winnipeg,50.2,53.4,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1947,North America,Canada,Winnipeg,47.9,49.9,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1948,North America,Canada,Winnipeg,48.4,51.2,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1949,North America,Canada,Winnipeg,44.9,48.3,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1950,North America,Canada,Winnipeg,51.2,53.4,45.5,32.3,43.7
Bill Ezinicki,ezinibi01,NHL,1951,North America,Canada,Winnipeg,43.3,46.6,45.5,32.3,43.7
Dante Fabbro,fabbrda01,NHL,2018,North America,Canada,Coquitlam,42.0,46.2,57.3,46.4,43.7
Dante Fabbro,fabbrda01,NHL,2019,North America,Canada,Coquitlam,45.8,45.0,64.8,46.4,43.7
Dante Fabbro,fabbrda01,NHL,2020,North America,Canada,Coquitlam,47.1,44.0,62.1,46.4,43.7
Dante Fabbro,fabbrda01,NHL,2021,North America,Canada,Coquitlam,53.1,45.3,69.2,46.4,43.7
Dante Fabbro,fabbrda01,NHL,2023,North America,Canada,Coquitlam,49.0,44.4,65.7,46.4,43.7
Robby Fabbri,fabbrro01,NHL,2015,North America,Canada,Mississauga,53.3,53.1,52.3,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2016,North America,Canada,Mississauga,47.9,50.3,56.3,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2019,North America,Canada,Mississauga,47.1,51.9,56.5,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2020,North America,Canada,Mississauga,47.4,51.1,56.0,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2021,North America,Canada,Mississauga,47.1,53.1,59.2,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2022,North America,Canada,Mississauga,45.4,48.8,59.0,47.8,43.7
Robby Fabbri,fabbrro01,NHL,2023,North America,Canada,Mississauga,49.0,52.9,58.3,47.8,43.7
Bill Fairbairn,fairbbi01,NHL,1968,North America,Canada,Brandon,41.3,41.6,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1969,North America,Canada,Brandon,56.4,56.8,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1970,North America,Canada,Brandon,45.6,48.0,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1971,North America,Canada,Brandon,55.9,56.5,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1972,North America,Canada,Brandon,57.4,60.3,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1973,North America,Canada,Brandon,53.6,55.0,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1974,North America,Canada,Brandon,54.0,57.4,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1976,North America,Canada,Brandon,46.6,49.5,45.5,32.3,43.7
Bill Fairbairn,fairbbi01,NHL,1977,North America,Canada,Brandon,45.8,51.0,45.5,32.3,43.7
Radek Faksa,faksara01,NHL,2015,Europe,Czechia,Vitkov,44.9,45.7,58.5,66.2,85.9
Radek Faksa,faksara01,NHL,2016,Europe,Czechia,Vitkov,47.7,49.7,64.2,66.2,85.9
Radek Faksa,faksara01,NHL,2017,Europe,Czechia,Vitkov,52.3,51.9,63.6,66.2,85.9
Radek Faksa,faksara01,NHL,2018,Europe,Czechia,Vitkov,48.2,50.7,64.7,66.2,85.9
Radek Faksa,faksara01,NHL,2019,Europe,Czechia,Vitkov,45.1,48.6,61.5,66.2,85.9
Justin Falk,falkju01,NHL,2009,North America,Canada,Snowflake,41.3,41.6,58.6,75.7,43.7
Justin Falk,falkju01,NHL,2010,North America,Canada,Snowflake,42.5,41.9,56.0,75.7,43.7
Justin Falk,falkju01,NHL,2011,North America,Canada,Snowflake,45.4,43.0,70.6,75.7,43.7
Justin Falk,falkju01,NHL,2014,North America,Canada,Snowflake,40.8,43.0,55.9,75.7,43.7
Justin Falk,falkju01,NHL,2015,North America,Canada,Snowflake,43.8,42.0,64.8,75.7,43.7
Justin Falk,falkju01,NHL,2016,North America,Canada,Snowflake,45.4,42.3,65.4,75.7,43.7
Pat Falloon,fallopa01,NHL,1991,North America,Canada,Foxwarren,52.0,57.7,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1992,North America,Canada,Foxwarren,45.6,52.9,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1993,North America,Canada,Foxwarren,52.3,55.6,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1994,North America,Canada,Foxwarren,45.4,50.3,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1995,North America,Canada,Foxwarren,54.6,57.6,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1996,North America,Canada,Foxwarren,45.1,49.7,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1997,North America,Canada,Foxwarren,44.1,47.3,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1998,North America,Canada,Foxwarren,50.7,52.4,45.5,47.6,43.7
Pat Falloon,fallopa01,NHL,1999,North America,Canada,Foxwarren,49.0,48.8,45.5,47.6,43.7
Oscar Fantenberg,fanteos01,NHL,2017,Europe,Sweden,Ljungby,46.1,44.1,58.7,53.2,57.8
Oscar Fantenberg,fanteos01,NHL,2019,Europe,Sweden,Ljungby,42.5,42.9,70.1,53.2,57.8
Dave Farrish,farrida01,NHL,1976,North America,Canada,Wingham,49.5,44.2,45.5,51.9,43.7
Dave Farrish,farrida01,NHL,1978,North America,Canada,Wingham,49.0,43.9,45.5,51.9,43.7
Dave Farrish,farrida01,NHL,1979,North America,Canada,Wingham,45.8,43.4,45.5,51.9,43.7
Dave Farrish,farrida01,NHL,1980,North America,Canada,Wingham,49.0,44.3,45.5,51.9,43.7
Dave Farrish,farrida01,NHL,1982,North America,Canada,Wingham,52.3,46.2,45.5,51.9,43.7
Dave Farrish,farrida01,NHL,1983,North America,Canada,Wingham,47.9,45.7,45.5,51.9,43.7
Jesper Fast,fastje01,NHL,2014,Europe,Sweden,Nassjo,44.1,45.9,62.2,50.2,57.8
Jesper Fast,fastje01,NHL,2015,Europe,Sweden,Nassjo,48.4,48.7,64.2,50.2,57.8
Jesper Fast,fastje01,NHL,2016,Europe,Sweden,Nassjo,45.4,46.3,62.9,50.2,57.8
Jesper Fast,fastje01,NHL,2017,Europe,Sweden,Nassjo,48.4,50.5,65.9,50.2,57.8
Jesper Fast,fastje01,NHL,2019,Europe,Sweden,Nassjo,47.9,49.8,67.0,50.2,57.8
Jesper Fast,fastje01,NHL,2020,Europe,Sweden,Nassjo,44.9,46.8,60.6,50.2,57.8
Jesper Fast,fastje01,NHL,2021,Europe,Sweden,Nassjo,50.5,50.6,61.3,50.2,57.8
Jesper Fast,fastje01,NHL,2022,Europe,Sweden,Nassjo,47.7,48.5,61.5,50.2,57.8
Drew Fata,fatadr01,NHL,2006,North America,Canada,Sault Ste. Marie,41.7,47.6,45.5,57.4,43.7
Drew Fata,fatadr01,NHL,2007,North America,Canada,Sault Ste. Marie,41.7,41.7,51.6,57.4,43.7
Mario Faubert,faubema01,NHL,1974,North America,Canada,Valleyfield,42.0,43.6,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1975,North America,Canada,Valleyfield,45.4,43.4,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1976,North America,Canada,Valleyfield,49.2,44.0,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1977,North America,Canada,Valleyfield,44.6,42.1,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1979,North America,Canada,Valleyfield,47.4,46.1,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1980,North America,Canada,Valleyfield,55.6,50.0,45.5,43.8,43.7
Mario Faubert,faubema01,NHL,1981,North America,Canada,Valleyfield,45.4,48.4,45.5,43.8,43.7
Alex Faulkner,faulkal01,NHL,1961,North America,Canada,Bishop Falls,41.5,41.6,45.5,24.0,43.7
Alex Faulkner,faulkal01,NHL,1963,North America,Canada,Bishop Falls,43.3,46.6,45.5,24.0,43.7
Glen Featherstone,feathgl01,NHL,1990,North America,Canada,Toronto,53.6,45.7,45.5,72.5,43.7
Glen Featherstone,feathgl01,NHL,1991,North America,Canada,Toronto,42.2,44.4,45.5,72.5,43.7
Glen Featherstone,feathgl01,NHL,1992,North America,Canada,Toronto,48.2,46.1,45.5,72.5,43.7
Glen Featherstone,feathgl01,NHL,1994,North America,Canada,Toronto,43.0,44.1,45.5,72.5,43.7
Glen Featherstone,feathgl01,NHL,1996,North America,Canada,Toronto,49.5,44.2,45.5,72.5,43.7
Tony Featherstone,feathto01,NHL,1973,North America,Canada,Toronto,43.6,48.3,45.5,42.3,43.7
Bernie Federko,federbe01,NHL,1976,North America,Canada,Foam Lake,46.9,54.4,45.5,41.9,43.7
Bernie Federko,federbe01,NHL,1977,North America,Canada,Foam Lake,47.4,53.0,45.5,41.9,43.7
Bernie Federko,federbe01,NHL,1978,North America,Canada,Foam Lake,60.5,64.0,45.5,41.9,43.7
