Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Measurables,Migration Difficulty
Alberto Hernández,hernaal02,MLB,,North America,Cuba,Jove Llanos,21,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,20,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,24,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Anderson Hernández,hernaan01,MLB,,North America,Dominican Republic,Santo Domingo,21,,,,
Ariel Hernández,hernaar01,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,22,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,22,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,20,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,21,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,21,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,20,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,22,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,25,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,23,,,,
Carlos Hernández,hernaca01,MLB,,South America,Venezuela,San Felix,22,,,,
Carlos Hernández,hernaca02,MLB,,South America,Venezuela,Caracas,21,,,,
Carlos Hernández,hernaca02,MLB,,South America,Venezuela,Caracas,21,,,,
Carlos Hernández,hernaca03,MLB,,South America,Venezuela,Guacara,22,,,,
Carlos Hernández,hernaca03,MLB,,South America,Venezuela,Guacara,22,,,,
Carlos Hernández,hernaca03,MLB,,South America,Venezuela,Guacara,21,,,,
Carlos Hernández,hernaca04,MLB,,South America,Venezuela,Ciudad Guayana,22,,,,
Carlos Hernández,hernaca04,MLB,,South America,Venezuela,Ciudad Guayana,21,,,,
Carlos Hernández,hernaca04,MLB,,South America,Venezuela,Ciudad Guayana,22,,,,
Carlos Hernández,hernaca04,MLB,,South America,Venezuela,Ciudad Guayana,22,,,,
César Hernández,hernace01,MLB,,North America,Dominican Republic,Yamasa,22,,,,
César Hernández,hernace01,MLB,,North America,Dominican Republic,Yamasa,20,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,20,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,19,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,27,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,33,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,32,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,30,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,29,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,28,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,24,,,,
César Hernández,hernace02,MLB,,South America,Venezuela,Valencia,24,,,,
Chico Hernández,hernach01,MLB,,North America,Cuba,La Habana,21,,,,
Chico Hernández,hernach01,MLB,,North America,Cuba,La Habana,22,,,,
Cheo Hernández,hernach02,MLB,,North America,Cuba,La Habana,24,,,,
Darwinzon Hernández,hernada02,MLB,,South America,Venezuela,Ciudad Bolivar,22,,,,
Darwinzon Hernández,hernada02,MLB,,South America,Venezuela,Ciudad Bolivar,23,,,,
Darwinzon Hernández,hernada02,MLB,,South America,Venezuela,Ciudad Bolivar,22,,,,
Darwinzon Hernández,hernada02,MLB,,South America,Venezuela,Ciudad Bolivar,18,,,,
Daysbel Hernández,hernada03,MLB,,North America,Cuba,Sandino,21,,,,
Daysbel Hernández,hernada03,MLB,,North America,Cuba,Sandino,22,,,,
Darell Hernaiz,hernada04,MLB,,North America,Puerto Rico,San Juan,20,,,,
Diory Hernández,hernadi01,MLB,,North America,Dominican Republic,San Pedro de Macoris,18,,,,
Diory Hernández,hernadi01,MLB,,North America,Dominican Republic,San Pedro de Macoris,21,,,,
Diory Hernández,hernadi01,MLB,,North America,Dominican Republic,San Pedro de Macoris,21,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,21,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,21,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,25,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,21,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,18,,,,
Elieser Hernández,hernael01,MLB,,South America,Venezuela,Ocumare del Tuy,21,,,,
Elier Hernández,hernael02,MLB,,North America,Dominican Republic,San Cristobal,20,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,23,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,21,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,19,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,18,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,22,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,30,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,21,,,,
Enzo Hernández,hernaen01,MLB,,South America,Venezuela,Valle de Guanape,21,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,27,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,28,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,21,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,26,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,35,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,29,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,26,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,40,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,25,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,21,,,,
Kiké Hernández,hernaen02,MLB,,North America,Puerto Rico,San Juan,22,,,,
Evelio Hernández,hernaev01,MLB,,North America,Cuba,Guanabacoa,22,,,,
Evelio Hernández,hernaev01,MLB,,North America,Cuba,Guanabacoa,21,,,,
Fernando Hernández,hernafe01,MLB,,North America,Dominican Republic,Santiago,20,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,32,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,21,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,21,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,24,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,21,,,,
Félix Hernández,hernafe02,MLB,,South America,Venezuela,Valencia,22,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,19,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,21,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,24,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,19,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,22,,,,
Gorkys Hernández,hernago01,MLB,,South America,Venezuela,Guiria,20,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,21,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,20,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,20,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,21,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,17,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,19,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,24,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,18,,,,
Jackie Hernández,hernaja01,MLB,,North America,Cuba,Central Tinguaro,21,,,,
Jesús Hernáiz,hernaje01,MLB,,North America,Puerto Rico,Santurce,21,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,21,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,21,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,21,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,27,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,22,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,26,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,30,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,29,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,21,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,29,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,38,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,16,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,29,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,23,,,,
José Hernández,hernajo01,MLB,,North America,Puerto Rico,Rio Piedras,22,,,,
Jose Hernandez,hernajo03,MLB,,North America,Dominican Republic,Puerto Plata,21,,,,
Jose Hernandez,hernajo03,MLB,,North America,Dominican Republic,Puerto Plata,23,,,,
Leo Hernández,hernale01,MLB,,South America,Venezuela,Santa Lucia,22,,,,
Leo Hernández,hernale01,MLB,,South America,Venezuela,Santa Lucia,19,,,,
Leo Hernández,hernale01,MLB,,South America,Venezuela,Santa Lucia,20,,,,
Leo Hernández,hernale01,MLB,,South America,Venezuela,Santa Lucia,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,25,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,23,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,25,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,23,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,25,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,24,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,23,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,21,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,21,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Liván Hernández,hernali01,MLB,,North America,Cuba,Villa Clara,22,,,,
Luis Hernández,hernalu01,MLB,,South America,Venezuela,Quibor,23,,,,
Luis Hernández,hernalu01,MLB,,South America,Venezuela,Quibor,20,,,,
Luis Hernández,hernalu01,MLB,,South America,Venezuela,Quibor,20,,,,
Luis Hernández,hernalu01,MLB,,South America,Venezuela,Quibor,24,,,,
Luis Hernández,hernalu01,MLB,,South America,Venezuela,Quibor,22,,,,
Manny Hernández,hernama01,MLB,,North America,Dominican Republic,La Romana,21,,,,
Manny Hernández,hernama01,MLB,,North America,Dominican Republic,La Romana,21,,,,
Manny Hernández,hernama01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Marco Hernández,hernama02,MLB,,North America,Dominican Republic,Santiago,21,,,,
Marco Hernández,hernama02,MLB,,North America,Dominican Republic,Santiago,22,,,,
Marco Hernández,hernama02,MLB,,North America,Dominican Republic,Santiago,21,,,,
Michel Hernández,hernami01,MLB,,North America,Cuba,La Habana,22,,,,
Michel Hernández,hernami01,MLB,,North America,Cuba,La Habana,21,,,,
Michel Hernández,hernami01,MLB,,North America,Cuba,La Habana,22,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,21,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,22,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,21,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,27,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,35,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,32,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,22,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,22,,,,
Orlando Hernández,hernaor01,MLB,,North America,Cuba,Villa Clara,22,,,,
Óscar Hernández,hernaos01,MLB,,South America,Venezuela,Punto Fijo,21,,,,
Óscar Hernández,hernaos01,MLB,,South America,Venezuela,Punto Fijo,22,,,,
Óscar Hernández,hernaos01,MLB,,South America,Venezuela,Punto Fijo,22,,,,
Pete Hernández,hernape01,MLB,,North America,Dominican Republic,La Romana,22,,,,
Pete Hernández,hernape01,MLB,,North America,Dominican Republic,La Romana,21,,,,
Pedro Hernández,hernape02,MLB,,South America,Venezuela,Barquisimeto,21,,,,
Pedro Hernández,hernape02,MLB,,South America,Venezuela,Barquisimeto,19,,,,
Pedro Hernández,hernape02,MLB,,South America,Venezuela,Barquisimeto,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,21,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,21,,,,
Ramón Hernández,hernara01,MLB,,North America,Puerto Rico,Carolina,22,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,24,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,24,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,30,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,28,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,34,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,33,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,31,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,37,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,27,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,28,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,18,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,26,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,27,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,17,,,,
Ramón Hernández,hernara02,MLB,,South America,Venezuela,Caracas,22,,,,
Ramón Hernández,hernara03,MLB,,North America,Cuba,La Habana,24,,,,
Ramón Hernández,hernara03,MLB,,North America,Cuba,La Habana,21,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,20,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,32,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,21,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,24,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Roberto Hernández,hernaro01,MLB,,North America,Puerto Rico,Santurce,22,,,,
Rudy Hernández,hernaru01,MLB,,North America,Dominican Republic,Santiago,21,,,,
Rudy Hernández,hernaru01,MLB,,North America,Dominican Republic,Santiago,22,,,,
Rudy Hernández,hernaru02,MLB,,North America,Mexico,Empalme,20,,,,
Runelvys Hernández,hernaru03,MLB,,North America,Dominican Republic,Santo Domingo,29,,,,
Runelvys Hernández,hernaru03,MLB,,North America,Dominican Republic,Santo Domingo,27,,,,
Runelvys Hernández,hernaru03,MLB,,North America,Dominican Republic,Santo Domingo,21,,,,
Runelvys Hernández,hernaru03,MLB,,North America,Dominican Republic,Santo Domingo,18,,,,
Runelvys Hernández,hernaru03,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,22,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,24,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,24,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,27,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,27,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,36,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,32,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,30,,,,
Teoscar Hernández,hernate01,MLB,,North America,Dominican Republic,Cotui,26,,,,
Toby Hernández,hernato01,MLB,,South America,Venezuela,Calabozo,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,21,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,23,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,22,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,26,,,,
Willie Hernández,hernawi01,MLB,,North America,Puerto Rico,Aguada,20,,,,
Yadiel Hernández,hernaya01,MLB,,North America,Cuba,Matanzas,21,,,,
Yadiel Hernández,hernaya01,MLB,,North America,Cuba,Matanzas,22,,,,
Yadiel Hernández,hernaya01,MLB,,North America,Cuba,Matanzas,23,,,,
Yoel Hernández,hernayo01,MLB,,South America,Venezuela,Ciudad Bolivar,22,,,,
Yonny Hernández,hernayo02,MLB,,South America,Venezuela,Maturin,25,,,,
Yonny Hernández,hernayo02,MLB,,South America,Venezuela,Maturin,22,,,,
Yonny Hernández,hernayo02,MLB,,South America,Venezuela,Maturin,21,,,,
Álex Herrera,herreal01,MLB,,South America,Venezuela,Maracaibo,23,,,,
Álex Herrera,herreal01,MLB,,South America,Venezuela,Maracaibo,21,,,,
Bobby Herrera,herrebo01,MLB,,North America,Mexico,Nuevo Laredo,22,,,,
Dilson Herrera,herredi01,MLB,,South America,Colombia,Cartagena,22,,,,
Dilson Herrera,herredi01,MLB,,South America,Colombia,Cartagena,21,,,,
Dilson Herrera,herredi01,MLB,,South America,Colombia,Cartagena,21,,,,
Dilson Herrera,herredi01,MLB,,South America,Colombia,Cartagena,22,,,,
Elián Herrera,herreel01,MLB,,North America,Dominican Republic,San Pedro de Macoris,24,,,,
Elián Herrera,herreel01,MLB,,North America,Dominican Republic,San Pedro de Macoris,21,,,,
Elián Herrera,herreel01,MLB,,North America,Dominican Republic,San Pedro de Macoris,20,,,,
Elián Herrera,herreel01,MLB,,North America,Dominican Republic,San Pedro de Macoris,22,,,,
Iván Herrera,herreiv01,MLB,,North America,Panama,Panama,21,,,,
Iván Herrera,herreiv01,MLB,,North America,Panama,Panama,23,,,,
Iván Herrera,herreiv01,MLB,,North America,Panama,Panama,23,,,,
José Herrera,herrejo01,MLB,,South America,Venezuela,San Lorenzo,22,,,,
José Herrera,herrejo01,MLB,,South America,Venezuela,San Lorenzo,21,,,,
José Herrera,herrejo01,MLB,,South America,Venezuela,San Lorenzo,22,,,,
José Herrera,herrejo01,MLB,,South America,Venezuela,San Lorenzo,22,,,,
José Herrera,herrejo02,MLB,,North America,Dominican Republic,Santo Domingo,22,,,,
José Herrera,herrejo02,MLB,,North America,Dominican Republic,Santo Domingo,19,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,23,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,25,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,23,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,20,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,22,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,21,,,,
Jonathan Herrera,herrejo03,MLB,,South America,Venezuela,Maracaibo,19,,,,
José Herrera,herrejo04,MLB,,South America,Venezuela,San Carlos,21,,,,
José Herrera,herrejo04,MLB,,South America,Venezuela,San Carlos,21,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,21,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,22,,,,
Kelvin Herrera,herreke01,MLB,,North America,Dominican Republic,Tenares,21,,,,
Mike Herrera,herremi01,MLB,,North America,Cuba,La Habana,23,,,,
Mike Herrera,herremi01,MLB,,North America,Cuba,La Habana,28,,,,
Mike Herrera,herremi01,MLB,,North America,Cuba,La Habana,23,,,,
Mike Herrera,herremi01,MLB,,North America,Cuba,La Habana,22,,,,
Mike Herrera,herremi01,MLB,,North America,Cuba,La Habana,25,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,37,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,39,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,32,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,24,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,20,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,28,,,,
Odúbel Herrera,herreod01,MLB,,South America,Venezuela,San Jose,22,,,,
Pancho Herrera,herrepa01,MLB,,North America,Cuba,Santiago de las Vegas,22,,,,
Pancho Herrera,herrepa01,MLB,,North America,Cuba,Santiago de las Vegas,28,,,,
Pancho Herrera,herrepa01,MLB,,North America,Cuba,Santiago de las Vegas,25,,,,
Ronald Herrera,herrero01,MLB,,South America,Venezuela,Maracay,21,,,,
Rosell Herrera,herrero02,MLB,,North America,Dominican Republic,Santo Domingo,23,,,,
Rosell Herrera,herrero02,MLB,,North America,Dominican Republic,Santo Domingo,18,,,,
Yoslán Herrera,herreyo01,MLB,,North America,Cuba,Pinar del Rio,22,,,,
Yoslán Herrera,herreyo01,MLB,,North America,Cuba,Pinar del Rio,23,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,21,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,18,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,21,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,21,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,22,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,21,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,22,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,26,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,22,,,,
Otto Hess,hessot01,MLB,,Europe,Switzerland,Berne,22,,,,
George Heubel,heubege01,MLB,,,,,23,,,,
George Heubel,heubege01,MLB,,,,,21,,,,
George Heubel,heubege01,MLB,,,,,21,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,23,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,29,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,27,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,45,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,29,,,,
Richard Hidalgo,hidalri01,MLB,,South America,Venezuela,Caracas,22,,,,
