city,country,latitude,longitude
Swift Current,Canada,50.2849138,-107.7984496
Guelph,Canada,43.5460516,-80.2493276
Arroyo,Puerto Rico,17.9642689,-66.0617022
Dundas,Canada,43.2661904,-79.9546341
Altamira,Dominican Republic,19.65099835,-70.79298720485
Ocumare de la Costa,Venezuela,10.4620171,-67.7680815
Dorado,Puerto Rico,18.4594766,-66.2618846
Belfast,United Kingdom,54.596391,-5.9301829
Las Martinas,Cuba,21.9668281,-84.1475508
Peralvillo,Dominican Republic,18.85675955,-70.06642542536076
Stouffville,Canada,43.9717581,-79.2454446
Changuinola,Panama,9.399272,-82.49361851828186
Cerro Azul,Mexico,21.17865905,-97.75611682038291
Moncton,Canada,46.0985679,-64.8004265
Hato Rey,Puerto Rico,18.4293473,-66.0601583
Mexicali,Mexico,32.6405247,-115.474899
Surgidero de Batabano,Cuba,22.6862471,-82.2947472
Northampton,United Kingdom,52.23433665,-0.9028072768185827
LaSalle,Canada,45.4325141,-73.6292667
Guira de Melena,Cuba,22.7932961,-82.5072713
Odesa,Ukraine,46.4843023,30.7322878
New Denver,Canada,49.9903309,-117.3771836
Rancho Viejo,Dominican Republic,19.3347027,-70.6155945
Salinas de Hidalgo,Mexico,22.6269536,-101.7147922
Nizao,Dominican Republic,18.26913065,-70.2103608972549
Tenares,Dominican Republic,19.4481122,-70.30680046655556
Marianao,Cuba,23.0738923,-82.4305092
San Luis,Cuba,20.1867606,-75.8507389
Guanajay,Cuba,22.9265991,-82.6887203
Camuy,Puerto Rico,18.4841598,-66.8446583
Limerick,Ireland,52.661252,-8.6301239
Corn Island,Nicaragua,12.2071204,-83.03559523300783
Saint John,Canada,45.2787992,-66.0585188
Habikino,Japan,34.54158,135.599097
Cabimas,Venezuela,10.395075,-71.4414049
Bad Kreuznach,Germany,49.8490413,7.8626661
Richmond Hill,Canada,43.8801166,-79.4392925
Monagrillo,Panama,7.9806127,-80.4374287
Guaymate,Dominican Republic,18.5669171,-68.95110892826828
Aalen,Germany,48.8362705,10.0931765
Guaynabo,Puerto Rico,18.3578671,-66.1120141
Sabana Grande de Boya,Dominican Republic,18.9474297,-69.7916445
La Victoria,Dominican Republic,18.5907541,-69.8430106
Isabela,Puerto Rico,18.5007536,-67.0237422
Palmarejo,Venezuela,10.5916461,-71.5192435
Aguadilla,Puerto Rico,18.4297923,-67.1542201
Coamo,Puerto Rico,18.0807012,-66.3565542
Hatillo,Puerto Rico,18.48030875,-66.82254739448042
Las Tablas,Panama,7.65163785,-80.31489041885015
Santiago de Cuba,Cuba,20.0214637,-75.8294928
Santa Lucia,Dominican Republic,19.2926169,-70.2338262
San Ignacio,Mexico,23.7234262,-106.778751
Sechelt,Canada,49.4721147,-123.763124
Cua,Venezuela,10.118822949999998,-66.87543808136985
Naguabo,Puerto Rico,18.2120824,-65.7353205
Chiriqui,Panama,8.3971129,-82.3223443
Puerto Padre,Cuba,21.197504,-76.6018039
Monteria,Colombia,8.7509361,-75.8786806
San Jose de las Lajas,Cuba,22.9613562,-82.1518012
Monte Plata,Dominican Republic,18.83819065,-69.83659838045718
Sagua la Grande,Cuba,22.806031,-80.0720426
Cidra,Cuba,22.921416,-81.5399882
Esperanza,Dominican Republic,19.6277687,-70.95965613199844
Cobh,Ireland,51.8500947,-8.294279
Yamasa,Dominican Republic,18.7698357,-70.0248777
San Andres,Colombia,4.90199215,-75.70131910681533
Mohill,Ireland,53.9217979,-7.8653154
Killorglin,Ireland,52.1061973,-9.7867881
Ozanna,Poland,50.2839689,22.5243227
Union de Reyes,Cuba,22.7963502,-81.5380832
Caibarien,Cuba,22.5243036,-79.4719441
San Pedro Sula,Honduras,15.49363865,-88.00776696107931
St. Jean de Matha,Canada,46.230203,-73.534927
Zacatecas,Mexico,23.0916177,-102.9333954
Moca,Dominican Republic,19.394647,-70.5261566
Paradera,Aruba,12.535434,-70.0049851
Guantanamo,Cuba,20.1431797,-75.2034783
Tlalixcoyan,Mexico,18.773168499999997,-96.20588646956678
Bayaguana,Dominican Republic,18.7529093,-69.6365956
Vibank,Canada,50.3340225,-103.9457348
Vargarda,Sweden,58.0340071,12.7769271
El Tocuyo,Venezuela,9.7879416,-69.7915652
La Sabana,Venezuela,10.2200088,-64.4803463
La Pica,Venezuela,10.0925438,-64.6299506
La Boyera,Venezuela,10.4267152,-66.8411633
Villa Altagracia,Dominican Republic,18.671553,-70.1741865
Villa Gonzalez,Dominican Republic,19.5397664,-70.7893364
San Joaquin,Venezuela,9.3100028,-64.4845643
Sonora,Mexico,29.3333331,-110.6666671
Bejuma,Venezuela,10.1740211,-68.2578551
Perth,Australia,-31.9558933,115.8605855
Sahuayo,Mexico,20.04813265,-102.78216369078386
Amsterdam,Netherlands,52.3730796,4.8924534
Trujillo Alto,Puerto Rico,18.3542408,-66.007377
El Seibo,Dominican Republic,18.7854167,-69.0196781460269
Laguna Salada,Dominican Republic,19.6494842,-71.1030359
Naha,Japan,26.2122345,127.6791452
Puerto Ordaz,Venezuela,8.2750351,-62.7558263
Guanabacoa,Cuba,23.12554,-82.3048643
Santo Domingo Centro,Dominican Republic,18.5055406,-69.9224899
Boca Chica,Dominican Republic,18.4570748,-69.61487003494634
Maimon,Dominican Republic,18.9086766,-70.2773458
Trowbridge,United Kingdom,51.31614545,-2.202432312992854
Ciales,Puerto Rico,18.26380545,-66.50827910425036
Newbury,Canada,42.684563,-81.7993229
Waldau,Germany,52.0226781,9.3184366
Guadalajara,Mexico,20.6720375,-103.338396
Carupano,Venezuela,10.6493808,-63.2542332
Barinas,Venezuela,8.1739775,-69.97555523248431
Milltown,Ireland,53.3131646,-6.2469919
Milton,Canada,43.513671,-79.882817
Brandon,Canada,49.8511143,-99.9608924
Baguanos,Cuba,20.7521089,-76.0259693
Arjona,Colombia,10.2534632,-75.3427213
Kochi,Japan,33.5680384,133.5394221
Sakai,Japan,34.5289178,135.5015548
So-gun,Japan,10.7433172,106.612647
Miyakonojo,Japan,31.7196106,131.0612029
Loma de Cabrera,Dominican Republic,19.43262465,-71.61809765250871
Stuttgart,Germany,48.7784485,9.1800132
Penjamillo,Mexico,20.09460555,-101.89873648136232
Tachira,Venezuela,8.0219748,-72.02057631915832
Manacas,Cuba,22.600313,-80.3370802
Reynosa,Mexico,26.0907673,-98.2788191
Dajabon,Dominican Republic,19.43666345,-71.57037367320032
Bolivar,Venezuela,6.0383525,-63.45439437725708
Guayama,Puerto Rico,17.9850901,-66.1135657
La Esperanza,Cuba,21.3575784,-77.9113339
Guanare,Venezuela,9.0407855,-69.7412593
Limonar,Cuba,22.9533539,-81.4109306
Butzbach,Germany,50.4340422,8.6711184
Sarnia,Canada,42.9743821,-82.403533
Maneadero,Mexico,32.4790312,-117.0360086
Medveditsa,Russia,57.1964667,36.3663431
Tupa,Brazil,-21.9349129,-50.5141255
Mazatlan,Mexico,23.2035785,-106.4208391
Canovanas,Puerto Rico,18.3791932,-65.9010221
Central Preston,Cuba,20.7580875,-75.65503848243439
Nirgua,Venezuela,10.1524823,-68.5648854
Cagua,Venezuela,10.1796632,-67.4606765
San Nicolas de los Garza,Mexico,25.7558021,-100.289648
Rio Caribe,Venezuela,10.6927367,-63.1064009
Banes,Cuba,20.9617915,-75.722894
Porlamar,Venezuela,10.9635839,-63.8464509
Santiago,Panama,8.0989867,-80.9803978
Central Cunagua,Cuba,22.0823492,-78.34285002479427
Quivican,Cuba,22.8232042,-82.3552634
Tuxpan,Mexico,20.9298337,-97.39366174892392
Aragua,Venezuela,9.9235236,-66.8931827672379
Drumheller,Canada,51.4169325,-112.6402382
St. Thomas,Canada,42.779022,-81.1929882
Calabozo,Venezuela,8.9179829,-67.4173328
Saigon,Vietnam,10.7763897,106.7011391
Cananea,Mexico,30.986517,-110.2888925
Managua,Nicaragua,12.1544035,-86.2737642
Greenfield Park,Canada,43.88436845,-78.90825683101127
Comox,Canada,49.6727575,-124.9276204
Don Gregorio,Dominican Republic,18.2438307,-70.200234
Ocumare del Tuy,Venezuela,10.1136963,-66.7757458
Coro,Venezuela,11.4055796,-69.6679115
Santa Isabel,Puerto Rico,17.9652584,-66.4043146
Hatillo Palma,Dominican Republic,19.6641281,-71.1943288
Stepney,United Kingdom,51.5174023,-0.0462189
Jonkoping,Sweden,57.7825634,14.165719
Charlottetown,Canada,46.234953,-63.132935
Tunstall,United Kingdom,53.0621479,-2.2140908
Pearl Lagoon,Nicaragua,12.3428308,-83.6714274
Duguayville,Canada,47.6014859,-65.0704865
Kobe,Japan,34.6932379,135.1943764
Tamuning,Guam,13.4966854,144.7772156
North Vancouver,Canada,49.3206294,-123.0737925
Fort William,Canada,47.5736322,-52.700473
Calgary,Canada,51.0456064,-114.057541
Charlotte Amalie,United States Virgin Islands,18.3414575,-64.9335173
Kirkerup,Denmark,55.7211101,12.1595371
Guacara,Venezuela,10.2172127,-67.8836179
Ciudad Guayana,Venezuela,8.3223763,-62.6896622
Sandino,Cuba,22.0798073,-84.2035316
Valle de Guanape,Venezuela,9.9111913,-65.6759275
Villa Clara,Cuba,22.70361185,-79.69449684142177
Empalme,Mexico,28.003090800000003,-110.66158806950205
Aguada,Puerto Rico,18.3797728,-67.1887544
Maturin,Venezuela,9.7422774,-63.1888854
San Lorenzo,Venezuela,7.5693505,-72.016401
San Carlos,Venezuela,9.6631589,-68.5869647
San Jose,Venezuela,8.907566,-64.2399172
Santiago de las Vegas,Cuba,22.9688161,-82.3875473
Berne,Switzerland,46.9484742,7.4521749
Ipswich,United Kingdom,52.0579324,1.1528095
Isla de la Juventud,Cuba,21.69109755,-82.81558555567702
Uji,Japan,34.8933744,135.8059219
Wednesbury,United Kingdom,52.5521806,-2.0224441
Leamington,Canada,42.0531166,-82.5996998
Glasgow,United Kingdom,55.861155,-4.2501687
Brockville,Canada,44.6039207,-75.7016829
Hahn,Germany,49.9632742,7.2691209
Taichung,Taiwan,24.163162,120.6478282
Ancon,Panama,9.0397521,-79.58642252174529
North Gower,Canada,45.14333225,-75.70411084090594
South Adelaide,Australia,-34.9675955,138.6491402
Chiba,Japan,35.549399,140.2647303
Oarai,Japan,36.3133375,140.5747222
Tanashi,Japan,35.7273146,139.5394387
Kitakyushu,Japan,33.8829996,130.8749015
Hirara,Japan,24.926431,125.2411151
Higashi Yamato,Japan,35.740869,139.428831
Uwajima,Japan,33.2232315,132.5606514
Neu-Ulm,Germany,48.3943949,9.9987169
Ripon,United Kingdom,54.1362169,-1.5238006
Timra,Sweden,62.4922058,17.2995411
Singapore,Singapore,1.2899175,103.8519072
Araya,Venezuela,10.5799738,-64.2572403
Santiago Ixcuintla,Mexico,21.959108,-105.55198949609716
Mexico,Mexico,19.4326296,-99.1331785
La Torre,Dominican Republic,19.3447713,-70.6040835
Bobare,Venezuela,10.2706899,-69.4738454
Sasebo,Japan,33.1799965,129.7152872
Portland,Canada,44.698979,-76.188746
Hartland,Canada,46.2999976,-67.5257163
Hamilton,Canada,43.2560802,-79.8728583
Modum,Norway,60.01051165,10.019163234857526
Quebec,Canada,52.4760892,-71.8258668
Santa Maria,Curacao,12.1580338,-68.9433111
Gwangju,South Korea,35.1594647,126.8515034
Kamieniec,Poland,50.457298,16.549226
Tokushima,Japan,33.9196418,134.2509634
Aira-gun,Japan,32.0088094,130.7413006
Waterford,Canada,44.568811,-65.9774956
Souris,Canada,46.3565288,-62.2504284
Kokubunji,Japan,35.709674,139.454224
Morioka,Japan,39.7021331,141.1545397
Bradford,Canada,44.1171265,-79.5560133
Bucheon,South Korea,37.5014422,126.7660139
Tianjin,China,39.3032619,117.4163641
Solito,Aruba,12.529383,-70.027926
Stetten,Germany,48.0248801,10.446703
Port Stanley,Canada,42.6660437,-81.2121712
Otsuki,Japan,35.6128834,138.9429092
Schondorf,Germany,49.6789901,6.7426045
Kashiwa,Japan,35.8676218,139.9756876
Daejeon,South Korea,36.3497007,127.3849016
Anola,Canada,49.8852225,-96.6370639
Studena,Czechia,49.184688,15.286762
Traisen,Austria,48.2285686,15.6587277
Koblenz,Germany,50.3533278,7.5943951
Leipzig,Germany,51.3406321,12.3747329
Osaka,Japan,34.7021912,135.4955866
Yao,Japan,34.626275,135.605845
Hull,Canada,45.4405842,-75.7326823
Edmundston,Canada,47.3637203,-68.3288825
Constanza,Dominican Republic,18.9065575,-70.7449293
Cornwallis,Canada,49.7989049,-99.8480510158191
Warrington,United Kingdom,53.4018582,-2.5680223597163048
Stratford,Canada,43.3700899,-80.9818016
St. Mathias,Canada,45.4728843,-73.2646582
Langley,Canada,49.1039289,-122.657047
Nuevo Paz,Cuba,25.7086054,-100.1337421
Orleans,France,47.9027336,1.9086066
Laval,Canada,45.60558895,-73.73456014508847
Valle de la Pascua,Venezuela,9.2139083,-66.0065129
Peng-Hu County,Taiwan,23.569900949999997,119.56548926852162
Nagoya,Japan,35.1851045,136.8998438
La Concepcion,Venezuela,9.5558441,-70.2521004
Cruces,Cuba,22.3429449,-80.2727876
Gibara,Cuba,21.110075,-76.1272646
Acula,Mexico,18.5624944,-95.80450242869006
Wilrijk,Belgium,51.1700864,4.3942577
Oracabessa,Jamaica,18.404873,-76.9466308
Machynlleth,United Kingdom,52.5905191,-3.8518104
La Canela,Dominican Republic,19.4731145,-70.8155064
Sanremo,Italy,43.8198253,7.7748827
Hualien,Taiwan,23.9913421,121.6197276
Gustavsberg,Sweden,59.3256235,18.388514
Zborov,Slovakia,49.3679102,21.3080014
Kaohsiung County,Taiwan,23.2844942,120.6886416
Geelong,Australia,-38.1493248,144.3598241
Acarigua,Venezuela,9.5507961,-69.2032823
Pingtung County,Taiwan,22.6828017,120.487928
Surrey,Canada,49.1913033,-122.849143
Burlington,Canada,43.3248924,-79.7966835
Tecamachalco,Mexico,18.8640574,-97.72823338555015
Regla,Cuba,23.1268758,-82.3321657
Cidra,Puerto Rico,18.1757164,-66.1609235
Tlalnepantla,Mexico,19.0084963,-98.9971161
Leon,Nicaragua,12.42705465,-86.91283108978857
Nueva Gerona,Cuba,21.884703,-82.8038514
Cantaura,Venezuela,9.300007,-64.3521226
Lima,Peru,-12.0621065,-77.0365256
Belleville,Canada,44.1633264,-77.3852556
San Cristobal,Venezuela,7.7756663,-72.2214154
San Carlos del Zulia,Venezuela,9.000518,-71.9259356
Glendon,Canada,54.251111,-111.151389
Gore Bay,Canada,45.9167876,-82.4640868
Santa Cruz,Aruba,12.5113591,-69.9804307
Senboku-gun,Japan,34.500762,135.380571
El Sauz,Mexico,20.478537,-100.116032
Chinandega,Nicaragua,12.77779615,-87.26958404801493
Yaizu,Japan,34.830312,138.30381
Chepo,Panama,9.1741164,-79.0900045
Cavite City,Philippines,14.4833969,120.9088359
Henley-on-Thames,United Kingdom,51.5375786,-0.9050287
Guerra,Dominican Republic,18.4813844,-69.822265
Isabella,Puerto Rico,18.415755,-66.124615
Lakenheath,United Kingdom,52.4175635,0.5180418
Levis,Canada,46.8033114,-71.1778792
Tucupita,Venezuela,9.0660268,-62.0542973
Penetanguishene,Canada,44.7688035,-79.9339487
Laguna Verde,Dominican Republic,19.812865,-71.5788153
Sagua La Grande,Cuba,22.806031,-80.0720426
Villa Tapia,Dominican Republic,19.30105,-70.4229142
Villa Vasquez,Dominican Republic,19.80885465,-71.44282226628403
Belize,Belize,17.1204943,-88.6859028
Granada,Nicaragua,11.9132391,-85.88301185234297
Baracoa,Cuba,20.3477869,-74.4968647
Manoguayabo,Dominican Republic,18.4821106,-70.0245533
Perico,Cuba,22.7702551,-81.0187689
East Bontang,Indonesia,0.170372,117.4676969
Nomi,Japan,36.4392262,136.5424414
Higashi-Osaka,Japan,34.678147,135.597728
Napanee,Canada,44.2473883,-76.9505543
Kapuskasing,Canada,49.416667,-82.433333
Oriente,Cuba,20.3040881,-76.0817638
Fredericton,Canada,45.963233,-66.6432356
Vermilion,Canada,53.3527093,-110.8542072
Dolni Lukavice,Czechia,49.602853,13.3449073
Tabara Arriba,Dominican Republic,18.5703149,-70.8791527
Gaspar Hernandez,Dominican Republic,19.6143133,-70.24082310549359
Abreus,Cuba,22.2777353,-80.5698885
Ceiba del Agua,Cuba,22.8775845,-82.6377235
Los Santos,Panama,7.87734705,-80.42906166183488
Catano,Puerto Rico,18.4410233,-66.1191055
Jovellanos,Cuba,22.8051604,-81.196847
Pueblo Viejo,Dominican Republic,18.4017076,-70.7677006
Taivalkoski,Finland,65.5752942,28.2425866
Yabucoa,Puerto Rico,18.0502303,-65.8793571
Bad Schwalbach,Germany,50.141688,8.071992
Consolacion del Sur,Cuba,22.5040475,-83.5154619
Velasco,Cuba,21.08524,-76.3486759
Alquizar,Cuba,22.8048092,-82.5836811
Regina,Canada,50.44876,-104.61731
Koburg,Germany,50.258112,10.964463
Higuerote,Venezuela,10.4877918,-66.1011905
Agua Prieta,Mexico,31.3305591,-109.5564331
Sainagua,Dominican Republic,18.3879947,-70.1137147
Higuerito,Dominican Republic,19.0460799,-69.8363752
Florida,Puerto Rico,18.3629772,-66.5669961
Rio Bravo,Mexico,29.74434,-102.67467
San Juan de los Morros,Venezuela,9.9152306,-67.3569141
Fomento,Cuba,22.1036305,-79.7194254
Villa de Cura,Venezuela,10.0385351,-67.5024648
Agua Negra,Venezuela,10.0585215,-69.1607612
Soledad de Doblado,Mexico,19.0610622,-96.47696597932034
El Mojan,Venezuela,8.7108923,-71.7672873
Guines,Cuba,22.8371132,-82.0284846
Puerto Armuelles,Panama,8.2725603,-82.8604458
Comendador,Dominican Republic,18.8766978,-71.7050752
New Westminster,Canada,49.2067726,-122.9108818
Rhuddlan,United Kingdom,53.2914745,-3.4655568
Darlinghurst,Australia,-33.8783381,151.219225
Attadale,Australia,-32.025346,115.8023457
Ballyloughloe,Ireland,53.4257953,-7.779006381028459
San Cristobal,Mexico,16.735377,-92.63873
Almirante,Panama,9.0883614,-82.51700226717989
Nara,Japan,34.2963089,135.8816819
Vieques,Puerto Rico,18.1215622,-65.45746403129988
Patillas,Puerto Rico,18.03890005,-66.01803507002688
Pietersburg,South Africa,-23.9058333,29.4613889
Worcester,United Kingdom,52.1911849,-2.2206585
Campsie,United Kingdom,56.4877386,-3.421406
Trenton,Canada,44.1019126,-77.57539
San Jose de las Matas,Dominican Republic,19.3363917,-70.9367844
Jarabacoa,Dominican Republic,19.1209358,-70.641932
Cahirsiveen,Ireland,51.909431999999995,-10.067948114774982
Ridgetown,Canada,42.4394208,-81.8821334
Galway,Ireland,53.2744122,-9.0490601
Maum,Ireland,53.46880415,-10.046078520584487
Springfield,Canada,46.3847729,-63.559965948089626
Bocas del Toro,Panama,9.26847485,-81.99322424821933
Zaragoza,Spain,41.6521342,-0.8809428
Kyoto,Japan,35.021041,135.7556075
Jeongeup,South Korea,35.5697678,126.8559787
Oshu,Japan,39.144275,141.1392382
Caja Seca,Venezuela,9.1525683,-71.0785239
Guasave,Mexico,25.5738,-108.4674697
Trujillo,Venezuela,9.49581285,-70.76889069529457
Juan Jose Rios,Mexico,25.7575064,-108.8220877
Covehead,Canada,46.3819849,-63.125144
Ipswich,Australia,-27.6160323,152.7608348
Nipawin,Canada,53.3627879,-104.017425
Barceloneta,Puerto Rico,18.4546639,-66.5386877
Bedford,United Kingdom,52.1363806,-0.4675041
Manlio Fabio Altamirano,Mexico,19.08677125,-96.3189091053018
San Jose de Ocoa,Dominican Republic,18.6107158,-70.4979261
Oviedo,Spain,43.3618625,-5.8483581
Villa Riva,Dominican Republic,19.1521849,-69.90341392673798
El Limon,Dominican Republic,19.6092508,-70.8152997
Gongju,South Korea,36.47257,127.09124
Santa Barbara,Venezuela,9.1453373,-70.6972286
Jacagua,Dominican Republic,18.5495732,-69.955717
Ladner,Canada,49.09750735,-123.0785099857196
Hondo Valle,Dominican Republic,18.7163509,-71.6947482
Nigua,Dominican Republic,18.3858148,-70.0537653
Higuey,Dominican Republic,18.6127983,-68.7119822
Cambiaso,Dominican Republic,19.9003968,-70.8772947
Los Jovillos,Dominican Republic,18.4466854,-70.7854486
Los Alcarrizos,Dominican Republic,18.53122275,-70.03914909997818
San Juan,Venezuela,8.5001317,-71.3544846
Cabudare,Venezuela,10.0260507,-69.2436557
Ciudad Ojeda,Venezuela,10.2004123,-71.3100065
San Luis,Dominican Republic,18.5472206,-70.4997702
San Antonio de los Banos,Cuba,22.8889379,-82.5045048
Bethania,Panama,9.012685,-79.52920651978945
Verdun,Canada,45.459078,-73.5731774
Lucca,Italy,44.017763900000006,10.454430026192636
Matamoros,Mexico,25.8810158,-97.5064866
Yaguate,Dominican Republic,18.3399865,-70.18758559032648
Walpole Island,Canada,42.5673904,-82.4959679
Turmero,Venezuela,10.2217183,-67.4865808
Cupira,Venezuela,10.1588165,-65.701188
Baveno,Italy,45.9089158,8.5050171
Noord,Aruba,12.5645311,-70.0319284
Blackwood,Australia,-35.0223835,138.6128068
San Luis Potosi,Mexico,22.5000001,-100.4949145
Melville,Canada,50.9307241,-102.807296
Tierra Blanca,Mexico,18.5272475,-96.21520077487332
Stefurov,Slovakia,49.176068,21.5045688
Mamporal,Venezuela,10.6444846,-69.0583213
El Cercado,Dominican Republic,18.70951235,-71.51225739828716
Rivas,Nicaragua,11.4416741,-85.75915012688887
Vega de Alatorre,Mexico,19.99281785,-96.72018332516332
Calabazar de Sagua,Cuba,22.6461532,-79.8966312
Güines,Cuba,22.8371132,-82.0284846
Maunabo,Puerto Rico,18.0073443,-65.8995484
New Lowell,Canada,44.3588331,-79.9711384
Okinawa,Japan,26.5707754,128.0255901
St. Jean,Canada,46.0911764,-76.054138
Lublin,Poland,51.2181945,22.554677562145155
Agana Heights,Guam,13.4655122,144.7472736
The Hague,Netherlands,52.07494555,4.2696802205364515
Higuera de Zaragoza,Mexico,25.9692399,-109.3038944
Ciudad Victoria,Mexico,23.7389846,-99.1441352
Margarita,Venezuela,11.0205596,-63.90739842745219
Dusseldorf,Germany,51.2254018,6.7763137
Bayfield,Canada,45.6311595,-61.7463866
Cuitlahuac,Mexico,18.78975865,-96.73101090091978
Gdansk,Poland,54.3706858,18.61298210330077
Magdalena de Kino,Mexico,30.6268798,-110.9614533
Merida,Mexico,20.9670759,-89.6237402
Santiago Rodriguez,Dominican Republic,19.36907295,-71.35238082675221
Lowestoft,United Kingdom,52.4766308,1.7537638
Los Teques,Venezuela,10.3437382,-67.0453091
Markham,Canada,43.8563707,-79.3376825
Santa Rosalia,Mexico,26.6817479,-105.456666
Podebrady,Czechia,50.1430072,15.1191453
San Rafael del Yuma,Dominican Republic,18.3726843,-68.72700574167646
Salcedo,Dominican Republic,19.3793997,-70.4182199
Los Arabos,Cuba,22.7300167,-80.7212792
Frontenac,Canada,44.6102902,-76.6330415
Elora,Canada,43.681148,-80.429581
Santo Domingo,Cuba,22.5848927,-80.2417118
Sendai,Japan,38.2677554,140.8691498
San Salvador Island,Bahamas,24.0343816,-74.4851373283841
Carora,Venezuela,10.169534,-70.0728483
El Guayabal,Mexico,20.4200589,-98.3392919
Falcon,Cuba,22.3579828,-79.766795
Cariaco,Venezuela,10.4958879,-63.5525144
Augsburg,Germany,48.3690341,10.8979522
San Fernando de Monte Cristi,Dominican Republic,19.848379,-71.6456653
Tovar,Venezuela,8.32594,-71.7583506
Orocovis,Puerto Rico,18.23088385,-66.39814914021392
Upata,Venezuela,8.0073377,-62.3977917
